Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names,State_name
TGSRTC - 8877,Super Luxury (Non AC Seater 2+2 Push Back),23:55,06:15,06h 20m,INR 451,30 Seats available,"4.7
16",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
BSR Tours And Travels,A/C Sleeper (2+1),22:00,04:30,06h 30m,INR 680,6 Seats available,"4.7
153",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
BSR Tours And Travels,A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,INR 480,13 Seats available,"4.4
88",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,05:30,08h 10m,405,9 Seats available,"4.4
67",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:35,05:55,07h 20m,405,9 Seats available,"4.2
63",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
Bharathi Tours & Travels,A/C Sleeper (2+1),22:35,04:50,06h 15m,531,9 Seats available,"4.6
41",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
VSR Tours and Travels,A/C Sleeper (2+1),23:00,04:30,05h 30m,584,16 Seats available,"4.7
35",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
Morning Star Travels,A/C Sleeper (2+1),22:50,04:30,05h 40m,INR 600,13 Seats available,"3.5
63",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
Bharathi Tours & Travels,A/C Sleeper (2+1),21:20,05:30,08h 10m,531,15 Seats available,"4.3
23",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:20,05:00,06h 40m,INR 399,19 Seats available,"3.3
35",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
Morning Star Travels,A/C Sleeper (2+1),22:30,04:20,05h 50m,INR 500,13 Seats available,"3.1
37",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:30,05:45,06h 15m,INR 400,17 Seats available,"2.9
47",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
Gupta Travels Galaxy,NON A/C Seater / Sleeper (2+2),19:00,23:45,04h 45m,INR 500,35 Seats available,"1.6
5",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:20,05:00,06h 40m,INR 430,16 Seats available,"4.9
6",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
MAHABAHUSRIKVRTRAVELS,A/C Seater / Sleeper (2+1),19:30,22:45,03h 15m,INR 1300,29 Seats available,"2.0
4",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
MAHABAHUSRIKVRTRAVELS,Non A/C Seater / Sleeper (2+1),19:00,23:00,04h 00m,INR 700,45 Seats available,"2.3
7",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
Gupta Travels Galaxy,NON A/C Seater / Sleeper (2+2),21:00,03:45,06h 45m,INR 600,43 Seats available,1.6,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
TGSRTC - 7645,Super Luxury (Non AC Seater 2+2 Push Back),19:30,04:45,09h 15m,INR 517,29 Seats available,"3.6
17",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
TGSRTC - 34340,Rajdhani (AC Semi Sleeper 2+2),19:40,02:40,07h 00m,INR 627,29 Seats available,"3.1
45",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
TGSRTC - 34330,Super Luxury (Non AC Seater 2+2 Push Back),20:40,04:10,07h 30m,INR 517,27 Seats available,"4.5
35",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
TGSRTC - 8727,Super Luxury (Non AC Seater 2+2 Push Back),21:15,04:45,07h 30m,INR 517,26 Seats available,"4.7
65",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
TGSRTC - 8729,Super Luxury (Non AC Seater 2+2 Push Back),21:45,05:00,07h 15m,INR 517,27 Seats available,"3.6
62",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
TGSRTC - 34332,LAHARI A/C SLEEPER CUM SEATER,22:00,05:00,07h 00m,INR 627,28 Seats available,"4.1
24",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
TGSRTC - 8725,Super Luxury (Non AC Seater 2+2 Push Back),23:00,06:15,07h 15m,INR 517,14 Seats available,"4.2
9",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
TGSRTC - 8737,Super Luxury (Non AC Seater 2+2 Push Back),23:20,06:50,07h 30m,INR 517,30 Seats available,"4.3
44",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
VSR Tours and Travels,A/C Sleeper (2+1),21:15,05:30,08h 15m,584,18 Seats available,"4.6
78",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
BSR Tours And Travels,A/C Seater / Sleeper (2+1),20:50,05:30,08h 40m,INR 480,13 Seats available,"4.7
272",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
BSR Tours And Travels,A/C Sleeper (2+1),20:50,05:30,08h 40m,INR 680,6 Seats available,"4.6
296",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
Bharathi Tours & Travels,A/C Sleeper (2+1),21:20,06:30,09h 10m,531,14 Seats available,"4.3
50",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
Bharathi Tours & Travels,A/C Sleeper (2+1),22:35,05:50,07h 15m,531,9 Seats available,"4.7
105",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:35,05:50,07h 15m,405,9 Seats available,"4.0
236",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,06:30,09h 10m,405,10 Seats available,"4.2
176",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:20,05:50,07h 30m,INR 430,16 Seats available,"4.1
25",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:00,07:00,09h 00m,INR 400,21 Seats available,"3.1
178",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:20,05:50,07h 30m,INR 399,19 Seats available,"3.2
139",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
Morning Star Travels,A/C Sleeper (2+1),22:15,05:15,07h 00m,INR 600,12 Seats available,"3.8
127",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
Morning Star Travels,A/C Sleeper (2+1),21:30,05:10,07h 40m,INR 500,16 Seats available,"3.3
44",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
MAHABAHUSRIKVRTRAVELS,A/C Seater / Sleeper (2+1),19:30,23:40,04h 10m,INR 1300,29 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
Sai Krishna Bus Service,NON A/C Seater / Sleeper (2+2),21:15,03:50,06h 35m,INR 800,50 Seats available,"1.2
10",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
Gupta Travels Galaxy,NON A/C Seater / Sleeper (2+2),21:00,04:00,07h 00m,INR 600,36 Seats available,"1.9
16",https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
Gupta Travels Galaxy,NON A/C Seater / Sleeper (2+2),19:15,00:30,05h 15m,INR 500,45 Seats available,2.0,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Hyderabad to Bhadrachalam,Telugana
TGSRTC - 2492,Super Luxury (Non AC Seater 2+2 Push Back),19:30,01:30,06h 00m,INR 456,29 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
TGSRTC - 2415,Super Luxury (Non AC Seater 2+2 Push Back),20:45,03:40,06h 55m,INR 456,13 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
TGSRTC - 64341,Super Luxury (Non AC Seater 2+2 Push Back),20:50,04:55,08h 05m,INR 453,21 Seats available,"4.2
48",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
TGSRTC - 8825,Super Luxury (Non AC Seater 2+2 Push Back),21:00,04:30,07h 30m,INR 453,11 Seats available,"4.6
24",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
TGSRTC - 8848,Super Luxury (Non AC Seater 2+2 Push Back),21:20,04:50,07h 30m,INR 453,8 Seats available,"4.2
43",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
TGSRTC - 8886,Lahari Non A/C Sleeper Cum Seater,21:30,05:00,07h 30m,INR 453,17 Seats available,"4.4
94",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
TGSRTC - 64864,Super Luxury (Non AC Seater 2+2 Push Back),21:40,03:50,06h 10m,INR 453,26 Seats available,"4.6
27",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
TGSRTC - 64827,Super Luxury (Non AC Seater 2+2 Push Back),22:15,06:00,07h 45m,INR 453,5 Seats available,"4.3
37",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Mozo travels,A/C Seater / Sleeper (2+1),22:40,05:05,06h 25m,INR 500,6 Seats available,"4.5
76",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,INR 370,15 Seats available,"4.1
123",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Mythri Tours And Travels,A/C Sleeper (2+1),23:00,04:15,05h 15m,749,10 Seats available,"4.9
27",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,05:00,07h 40m,405,14 Seats available,"3.8
68",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Sri Krishna Travels(VGN),NON A/C Hi-Tech (2+2),21:45,05:00,07h 15m,INR 360,15 Seats available,"3.9
43",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:00,04:45,06h 45m,INR 500,13 Seats available,"3.9
33",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Sri Krishna Travels(VGN),Non A/C Seater / Sleeper (2+1),20:45,05:20,08h 35m,INR 450,14 Seats available,"3.9
18",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Sri Sai Balaji Travels,A/C Sleeper (2+1),21:55,04:30,06h 35m,INR 800,26 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
SBS Tours and Travels,Non A/C Seater / Sleeper (2+1),20:30,04:00,07h 30m,INR 475,14 Seats available,"4.4
6",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
KVR Tours and Travels,A/C Seater / Sleeper (2+1),21:30,05:00,07h 30m,494,17 Seats available,"2.7
13",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Sri Krishna Travels,A/C Sleeper (2+1),19:10,01:00,05h 50m,INR 1000,7 Seats available,"3.0
5",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Jayanthi Travels,A/C Sleeper (2+1),20:15,03:30,07h 15m,INR 720,20 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Hanuman Travels,A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,485,28 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Siri Tours and Travels,A/C Seater / Sleeper (2+1),19:05,02:05,07h 00m,504,18 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),21:50,04:00,06h 10m,500,17 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Mahadevv travels,Non A/C Seater / Sleeper (2+1),22:00,03:30,05h 30m,INR 560,2 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Sri Rama Travels,A/C Seater / Sleeper (2+1),21:40,04:30,06h 50m,INR 610,25 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,04:00,06h 00m,INR 900,23 Seats available,"4.9
10",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Sri Krishna Travels(VGN),NON A/C Hi-Tech (2+2),22:10,05:45,07h 35m,INR 560,13 Seats available,"3.6
14",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
SVN TOURS & TRAVELS,A/C Semi Sleeper / Sleeper (2+1),22:15,05:00,06h 45m,665,26 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
DMR Travels,A/C Sleeper (2+1),20:50,04:00,07h 10m,INR 700,17 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
SRI VEERANJANEYA TOURS AND TRAVELS,NON A/C Semi Sleeper (2+2),21:00,04:40,07h 40m,INR 3000,45 Seats available,2.9,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Sri Krishna Travels(VGN),Non A/C Seater / Sleeper (2+1),21:45,05:20,07h 35m,INR 500,10 Seats available,"1.0
5",https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
KVR Tours and Travels,A/C Sleeper (2+1),19:30,03:01,07h 31m,666,20 Seats available,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Morning Star Travels,A/C Sleeper (2+1),22:25,04:50,06h 25m,INR 690,8 Seats available,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Sri Krishna Travels,A/C Sleeper (2+1),22:00,04:30,06h 30m,INR 900,7 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),19:05,03:00,07h 55m,INR 555,8 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Mahadevv travels,Non A/C Seater / Sleeper (2+1),22:00,03:30,05h 30m,INR 3000,33 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
Sri Rama Travels,A/C Seater / Sleeper (2+1),21:40,04:30,06h 50m,INR 666,18 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
SVN TOURS & TRAVELS,A/C Semi Sleeper / Sleeper (2+1),21:25,04:10,06h 45m,665,23 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
KVR Tours and Travels,Scania Multi-Axle AC Seater (2+2),19:30,03:01,07h 31m,2700,37 Seats available,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
KVR Tours and Travels,Scania Multi-Axle AC Seater (2+2),21:40,03:10,05h 30m,2700,43 Seats available,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli,Hyderabad to Sathupally,Telugana
TGSRTC - 8384,Super Luxury (Non AC Seater 2+2 Push Back),20:50,01:30,04h 40m,INR 245,23 Seats available,"3.9
7",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal,Telugana
TGSRTC - 8352,Super Luxury (Non AC Seater 2+2 Push Back),21:00,01:00,04h 00m,INR 245,23 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal,Telugana
TGSRTC - 8365,Super Luxury (Non AC Seater 2+2 Push Back),21:20,02:00,04h 40m,INR 245,30 Seats available,"4.8
13",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal,Telugana
TGSRTC - 8457,Super Luxury (Non AC Seater 2+2 Push Back),21:30,00:45,03h 15m,INR 245,33 Seats available,"4.3
10",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal,Telugana
TGSRTC - 8372,Super Luxury (Non AC Seater 2+2 Push Back),21:45,02:30,04h 45m,INR 245,20 Seats available,"4.5
8",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal,Telugana
TGSRTC - 8451,Super Luxury (Non AC Seater 2+2 Push Back),22:45,02:45,04h 00m,INR 245,32 Seats available,"3.8
15",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal,Telugana
TGSRTC - 8374,Super Luxury (Non AC Seater 2+2 Push Back),23:00,03:00,04h 00m,INR 245,22 Seats available,"3.5
16",https://www.redbus.in/bus-tickets/hyderabad-to-warangal,Hyderabad to Warangal,Telugana
Vandana Travels,Non A/C Seater / Sleeper (2+1),21:10,09:30,12h 20m,INR 500,24 Seats available,"4.6
58",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
Jagan Travels,A/C Seater / Sleeper (2+1),22:00,09:30,11h 30m,INR 600,21 Seats available,"4.5
383",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
Zingbus Plus,A/C Sleeper (2+1),19:15,07:50,12h 35m,587,15 Seats available,"4.6
688",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
Anagha Travels,A/C Sleeper (2+1),22:00,09:10,11h 10m,INR 800,17 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
Vikram Travels,A/C Sleeper (2+1),20:55,08:30,11h 35m,INR 899,15 Seats available,"4.6
336",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
Mozo travels,A/C Seater / Sleeper (2+1),19:30,09:25,13h 55m,INR 500,16 Seats available,"4.3
327",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
Vandana Travels,A/C Seater / Sleeper (2+1),21:15,09:00,11h 45m,INR 550,26 Seats available,"4.0
327",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
CMR Express,Non A/C Seater / Sleeper (2+1),21:10,08:45,11h 35m,450,25 Seats available,"4.0
309",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
Sai Karthik Travels,Non A/C Seater / Sleeper (2+1),21:40,09:15,11h 35m,INR 500,14 Seats available,"4.6
649",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
Moksha Travels,A/C Sleeper (2+1),19:45,05:25,09h 40m,INR 700,18 Seats available,"4.2
304",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
Anagha Travels,Non A/C Seater / Sleeper (2+1),22:00,08:55,10h 55m,INR 600,21 Seats available,"4.0
216",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
CMR Express,A/C Sleeper (2+1),21:10,08:50,11h 40m,630,18 Seats available,"4.1
304",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
CGR Travels,A/C Sleeper (2+1),21:45,09:25,11h 40m,INR 500,9 Seats available,"4.5
369",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
Jagan Travels,Scania AC Multi Axle Sleeper (2+1),19:15,07:15,12h 00m,INR 800,10 Seats available,"4.2
433",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
Kaveri Travels,A/C Sleeper (2+1),19:25,07:00,11h 35m,INR 674,8 Seats available,"4.3
24",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
Zingbus Plus,A/C Sleeper (2+1),20:50,09:15,12h 25m,649,12 Seats available,"4.7
358",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
IntrCity SmartBus,AC Sleeper (2+1),19:15,06:45,11h 30m,INR 899,10 Seats available,"4.5
448",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),19:20,06:39,11h 19m,INR 500,9 Seats available,"4.3
625",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
Ramana Tours And Travels,A/C Sleeper (2+1),19:15,07:50,12h 35m,751,9 Seats available,"4.6
713",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
V Kaveri Travels,VE A/C Sleeper (2+1),19:20,07:30,12h 10m,INR 700,11 Seats available,"4.4
150",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
IntrCity SmartBus,AC Sleeper (2+1),20:00,08:05,12h 05m,INR 899,11 Seats available,"4.7
167",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
Anagha Travels,A/C Seater / Sleeper (2+1),19:15,06:15,11h 00m,INR 700,30 Seats available,"4.2
252",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
CGR Travels,A/C Seater / Sleeper (2+1),21:50,09:15,11h 25m,INR 500,6 Seats available,"4.3
399",https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Hyderabad to Tirupati,Telugana
